trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,2.0,1.0,0.0,-0.01,0.01,1.0,0.0,-0.99,0.99
1,1.0,1.0,1.0,0.9938,0.006200000000000001,1.0,1.0,0.3862,0.6138
2,2.0,1.0,0.0,-0.383844,0.383844,1.0,0.0,-0.760556,0.760556
3,1.0,1.0,1.0,0.76201672,0.23798328000000002,2.0,0.0,-0.47154472000000003,0.47154472000000003
4,1.0,1.0,1.0,0.47245036639999993,0.5275496336000001,1.0,1.0,0.7076422736,0.2923577264
5,1.0,1.0,1.0,0.2929192271679999,0.7070807728320001,1.0,1.0,0.43873820963200005,0.561261790368
6,2.0,1.0,0.0,-0.8183900791558401,0.8183900791558401,2.0,1.0,0.27201768997184006,0.7279823100281599
7,2.0,1.0,0.0,-0.5074018490766208,0.5074018490766208,2.0,1.0,0.16865096778254085,0.8313490322174591
8,1.0,1.0,1.0,0.6854108535724951,0.3145891464275049,1.0,1.0,0.10456360002517529,0.8954363999748247
9,1.0,1.0,1.0,0.4249547292149469,0.5750452707850531,1.0,1.0,0.06482943201560865,0.9351705679843914
10,2.0,1.0,0.0,-0.736528067886733,0.736528067886733,1.0,0.0,-0.9598057521503226,0.9598057521503226
11,1.0,1.0,1.0,0.5433525979102256,0.45664740208977445,1.0,1.0,0.4049204336668,0.5950795663332
12,2.0,1.0,0.0,-0.6631213892956602,0.6631213892956602,2.0,1.0,0.251050668873416,0.748949331126584
13,1.0,1.0,1.0,0.5888647386366906,0.41113526136330936,1.0,1.0,0.1556514147015179,0.8443485852984821
14,2.0,1.0,0.0,-0.6349038620452518,0.6349038620452518,2.0,1.0,0.09650387711494113,0.9034961228850589
15,2.0,1.0,0.0,-0.3936403944680561,0.3936403944680561,2.0,1.0,0.059832403811263535,0.9401675961887365
16,1.0,1.0,1.0,0.7559429554298052,0.24405704457019478,1.0,1.0,0.037096090362983336,0.9629039096370167
17,1.0,1.0,1.0,0.4686846323664793,0.5313153676335207,1.0,1.0,0.02299957602504965,0.9770004239749503
18,2.0,1.0,0.0,-0.7094155279327828,0.7094155279327828,2.0,1.0,0.014259737135530748,0.9857402628644693
19,0.0,0.0,0.0,0.0,0.4398376273183254,0.0,0.0,0.0,0.991158962975971
